plot,plot_section,plot_section_label,month_order,month,survey_date,observation_source,genet,species,is_baseline_genet,present,surviving_from_baseline,died_from_baseline_this_month,area,area_m2,plot_area_m2,percent_cover_of_plot,taglab_area_units
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__54,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,4,4e-4,480,8.333333333333333e-5,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__540,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,3.5775,3.5775e-4,480,7.453125e-5,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__55,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,2.555,2.5550000000000003e-4,480,5.3229166666666675e-5,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__56,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,0.3325,3.325e-5,480,6.927083333333334e-6,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__561,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,0.3525,3.5249999999999996e-5,480,7.343749999999999e-6,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__562,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,1.1675,1.1674999999999999e-4,480,2.4322916666666667e-5,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__563,Orbicella annularis,TRUE,FALSE,FALSE,TRUE,0,0,480,0,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__564,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,0.57,5.7e-5,480,1.1875e-5,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__565,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,1.02,1.02e-4,480,2.125e-5,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__566,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,1.975,1.975e-4,480,4.1145833333333335e-5,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__567,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,0.705,7.049999999999999e-5,480,1.4687499999999998e-5,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__568,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,0.6125,6.125e-5,480,1.2760416666666667e-5,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__57,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,0.8325,8.325e-5,480,1.734375e-5,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__570,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,0.515,5.15e-5,480,1.0729166666666667e-5,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__571,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,1.55,1.55e-4,480,3.229166666666667e-5,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__573,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,0.59,5.9e-5,480,1.2291666666666666e-5,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__575,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,0.8875,8.874999999999999e-5,480,1.8489583333333333e-5,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__577,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,1.5975,1.5974999999999998e-4,480,3.328125e-5,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__579,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,1.57,1.57e-4,480,3.270833333333333e-5,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__580,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,1.29,1.29e-4,480,2.6874999999999996e-5,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__582,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,6.4575,6.457500000000001e-4,480,1.3453125000000002e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__583,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,0.895,8.950000000000001e-5,480,1.8645833333333337e-5,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__584,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,1.125,1.125e-4,480,2.34375e-5,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__585,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,5.640000000000001,5.64e-4,480,1.1750000000000001e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__586,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,1.445,1.4450000000000002e-4,480,3.010416666666667e-5,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__589,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,31.47,0.003147,480,6.55625e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__590,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,0.95,9.499999999999999e-5,480,1.9791666666666665e-05,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__591,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,7.7125,7.7125e-4,480,1.6067708333333334e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__593,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,5.915,5.915e-4,480,1.2322916666666667e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__595,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,12.5125,0.00125125,480,2.606770833333333e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__596,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,7.4175,7.4175e-4,480,1.5453125000000002e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__598,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,7.17,7.17e-4,480,1.49375e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__6,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,2.26,2.26e-4,480,4.708333333333333e-5,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__614,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,70.095,0.0070095,480,0.0014603125,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__617,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,0.2125,2.1249999999999998e-5,480,4.427083333333333e-6,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__674,Acropora palmata,TRUE,TRUE,TRUE,FALSE,14.3075,0.00143075,480,2.980729166666667e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__676,Acropora palmata,TRUE,TRUE,TRUE,FALSE,10.355,0.0010355,480,2.1572916666666667e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__677,Acropora palmata,TRUE,TRUE,TRUE,FALSE,21.435,0.0021435,480,4.465625e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__680,Acropora palmata,TRUE,TRUE,TRUE,FALSE,12.7,0.0012699999999999999,480,2.645833333333333e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__683,Acropora palmata,TRUE,TRUE,TRUE,FALSE,13.795,0.0013795,480,2.8739583333333335e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__685,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,5.13,5.13e-4,480,1.06875e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__686,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,4.1925,4.1924999999999997e-4,480,8.734374999999999e-5,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__687,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,6.955,6.955e-4,480,1.4489583333333333e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__688,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,23.9375,0.00239375,480,4.986979166666667e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__689,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,14.870000000000001,0.001487,480,3.0979166666666666e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__691,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,18.875,0.0018875,480,3.9322916666666667e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__692,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,3.945,3.945e-4,480,8.21875e-5,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__693,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,11.635,0.0011635,480,2.4239583333333334e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__694,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,3.0575,3.0575000000000003e-4,480,6.369791666666668e-5,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__697,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,6.475,6.475e-4,480,1.3489583333333333e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__698,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,3.9275,3.9275000000000003e-4,480,8.182291666666668e-5,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__699,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,5.91,5.91e-4,480,1.2312500000000002e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__7,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,2.265,2.265e-4,480,4.71875e-5,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__700,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,8.505,8.505000000000001e-4,480,1.7718750000000002e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__727,Acropora palmata,TRUE,FALSE,FALSE,TRUE,0,0,480,0,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__730,Acropora palmata,TRUE,TRUE,TRUE,FALSE,16.9775,0.0016977499999999998,480,3.536979166666666e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__732,Acropora palmata,TRUE,FALSE,FALSE,TRUE,0,0,480,0,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__733,Acropora palmata,TRUE,FALSE,FALSE,TRUE,0,0,480,0,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__737,Acropora palmata,TRUE,FALSE,FALSE,TRUE,0,0,480,0,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__738,Acropora palmata,TRUE,TRUE,TRUE,FALSE,9.4475,9.4475e-4,480,1.9682291666666665e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__740,Acropora palmata,TRUE,FALSE,FALSE,TRUE,0,0,480,0,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__742,Acropora palmata,TRUE,FALSE,FALSE,TRUE,0,0,480,0,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__745,Orbicella faveolata,TRUE,TRUE,TRUE,FALSE,4.3475,4.3475e-4,480,9.057291666666667e-5,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__746,Orbicella faveolata,TRUE,TRUE,TRUE,FALSE,5.235,5.235e-4,480,1.090625e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__748,Orbicella faveolata,TRUE,TRUE,TRUE,FALSE,6.6475,6.6475e-4,480,1.3848958333333332e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__749,Acropora palmata,TRUE,FALSE,FALSE,TRUE,0,0,480,0,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__753,Acropora palmata,TRUE,TRUE,TRUE,FALSE,14.3375,0.0014337500000000001,480,2.986979166666667e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__754,Acropora palmata,TRUE,FALSE,FALSE,TRUE,0,0,480,0,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__755,Orbicella faveolata,TRUE,TRUE,TRUE,FALSE,15.835,0.0015835,480,3.2989583333333335e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__757,Orbicella faveolata,TRUE,TRUE,TRUE,FALSE,8.305,8.305e-4,480,1.7302083333333332e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__759,Acropora palmata,TRUE,FALSE,FALSE,TRUE,0,0,480,0,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__760,Acropora palmata,TRUE,FALSE,FALSE,TRUE,0,0,480,0,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__762,Orbicella faveolata,TRUE,TRUE,TRUE,FALSE,23.395,0.0023395,480,4.8739583333333333e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__764,Acropora palmata,TRUE,FALSE,FALSE,TRUE,0,0,480,0,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__765,Orbicella faveolata,TRUE,TRUE,TRUE,FALSE,6.025,6.025000000000001e-4,480,1.2552083333333333e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__767,Acropora palmata,TRUE,FALSE,FALSE,TRUE,0,0,480,0,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__784,Acropora palmata,TRUE,FALSE,FALSE,TRUE,0,0,480,0,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__792,Acropora palmata,TRUE,FALSE,FALSE,TRUE,0,0,480,0,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__793,Acropora palmata,TRUE,FALSE,FALSE,TRUE,0,0,480,0,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__796,Acropora palmata,TRUE,TRUE,TRUE,FALSE,11.4875,0.00114875,480,2.3932291666666668e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__798,Acropora palmata,TRUE,TRUE,TRUE,FALSE,12.9875,0.00129875,480,2.7057291666666663e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__8,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,22.695,0.0022695,480,4.728125e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__801,Acropora palmata,TRUE,FALSE,FALSE,TRUE,0,0,480,0,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__802,Acropora palmata,TRUE,TRUE,TRUE,FALSE,10.805,0.0010804999999999999,480,2.251041666666666e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__804,Acropora palmata,TRUE,TRUE,TRUE,FALSE,5.015,5.015e-4,480,1.0447916666666666e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__805,Acropora palmata,TRUE,TRUE,TRUE,FALSE,32.2175,0.00322175,480,6.711979166666666e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__806,Acropora palmata,TRUE,FALSE,FALSE,TRUE,0,0,480,0,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__808,Acropora palmata,TRUE,TRUE,TRUE,FALSE,14,0.0014,480,2.9166666666666664e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__810,Acropora palmata,TRUE,FALSE,FALSE,TRUE,0,0,480,0,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__811,Acropora palmata,TRUE,TRUE,TRUE,FALSE,12.5,0.00125,480,2.6041666666666666e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__814,Acropora palmata,TRUE,TRUE,TRUE,FALSE,11.775,0.0011775,480,2.453125e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__828,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,28.1225,0.0028122499999999996,480,5.858854166666665e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__829,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,5.12,5.12e-4,480,1.0666666666666665e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__831,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,5.95,5.95e-4,480,1.2395833333333334e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__833,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,13.035,0.0013035,480,2.715625e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__835,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,7.4325,7.4325e-4,480,1.5484375e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__836,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,5.0625,5.0625e-4,480,1.0546875e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__841,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,46.4325,0.00464325,480,9.6734375e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__846,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,2.59,2.59e-4,480,5.3958333333333335e-5,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__85,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,52.4375,0.00524375,480,0.0010924479166666667,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__850,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,2.75,2.75e-4,480,5.7291666666666666e-5,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__851,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,1.21,1.21e-4,480,2.5208333333333334e-5,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__852,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,0.26,2.6000000000000002e-5,480,5.416666666666668e-6,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__868,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,73.22,0.0073219999999999995,480,0.0015254166666666667,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__9,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,0.7625,7.625e-5,480,1.5885416666666665e-5,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__90,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,3.0275,3.0274999999999996e-4,480,6.307291666666665e-5,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__928,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,7.2375,7.2375e-4,480,1.5078124999999998e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__930,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,7.2025,7.2025e-4,480,1.500520833333333e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__932,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,17.7475,0.0017747499999999999,480,3.697395833333333e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__933,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,25.675000000000004,0.0025675,480,5.348958333333333e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__939,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,5.66,5.66e-4,480,1.1791666666666666e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__942,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,8.035,8.035e-4,480,1.673958333333333e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__969,Acropora cervicornis,TRUE,TRUE,TRUE,FALSE,12.01,0.001201,480,2.5020833333333335e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__971,Acropora cervicornis,TRUE,TRUE,TRUE,FALSE,4.0075,4.0075e-4,480,8.348958333333334e-5,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__977,Acropora cervicornis,TRUE,TRUE,TRUE,FALSE,3.25,3.25e-4,480,6.770833333333333e-5,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__979,Acropora cervicornis,TRUE,TRUE,TRUE,FALSE,3.06,3.06e-4,480,6.375e-5,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__980,Acropora cervicornis,TRUE,TRUE,TRUE,FALSE,7.63,7.63e-4,480,1.5895833333333335e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__982,Acropora cervicornis,TRUE,FALSE,FALSE,TRUE,0,0,480,0,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__985,Acropora cervicornis,TRUE,FALSE,FALSE,TRUE,0,0,480,0,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-0__986,Acropora cervicornis,TRUE,TRUE,TRUE,FALSE,8.1125,8.112500000000001e-4,480,1.690104166666667e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-1__0,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,0.2375,2.3749999999999998e-5,480,4.947916666666666e-6,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-1__10,Acropora palmata,TRUE,FALSE,FALSE,TRUE,0,0,480,0,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-1__11,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,4.0925,4.0925e-4,480,8.526041666666667e-5,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-1__12,Acropora palmata,TRUE,FALSE,FALSE,TRUE,0,0,480,0,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-1__13,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,2.3,2.2999999999999998e-4,480,4.791666666666667e-5,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-1__14,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,4.695,4.6950000000000003e-4,480,9.781250000000001e-5,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-1__15,Acropora palmata,TRUE,FALSE,FALSE,TRUE,0,0,480,0,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-1__16,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,8.3075,8.307499999999999e-4,480,1.7307291666666662e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-1__17,Acropora palmata,TRUE,FALSE,FALSE,TRUE,0,0,480,0,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-1__18,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,2.83,2.83e-4,480,5.895833333333333e-5,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-1__19,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,7.6525,7.652500000000001e-4,480,1.5942708333333336e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-1__2,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,4.9825,4.9825e-4,480,1.0380208333333334e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-1__20,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,5.025,5.025e-4,480,1.046875e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-1__21,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,28.825000000000003,0.0028825,480,6.005208333333333e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-1__22,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,3.3275,3.3275000000000004e-4,480,6.932291666666668e-5,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-1__23,Acropora palmata,TRUE,FALSE,FALSE,TRUE,0,0,480,0,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-1__24,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,0.485,4.85e-5,480,1.0104166666666667e-5,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-1__25,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,8.975,8.975000000000001e-4,480,1.869791666666667e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-1__26,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,2.425,2.4249999999999999e-4,480,5.0520833333333326e-5,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-1__27,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,4.1675,4.1675e-4,480,8.682291666666668e-5,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-1__28,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,7.89,7.89e-4,480,1.64375e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-1__29,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,1.2075,1.2075000000000001e-4,480,2.515625e-5,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-1__3,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,4.4275,4.4275e-4,480,9.223958333333333e-5,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-1__30,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,0.6725,6.725e-5,480,1.4010416666666666e-5,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-1__31,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,10.4,0.0010400000000000001,480,2.1666666666666668e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-1__32,Acropora palmata,TRUE,TRUE,TRUE,FALSE,207.315,0.0207315,480,0.0043190625,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-1__33,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,3.01,3.01e-4,480,6.270833333333333e-5,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-1__34,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,3.525,3.525e-4,480,7.34375e-5,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-1__35,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,0.6225,6.225000000000001e-5,480,1.2968750000000002e-5,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-1__36,Orbicella annularis,TRUE,TRUE,TRUE,FALSE,1.625,1.625e-4,480,3.3854166666666665e-5,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-1__38,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,6.04,6.04e-4,480,1.2583333333333335e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-1__39,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,5.4775,5.4775e-4,480,1.1411458333333332e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-1__4,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,5.025,5.025e-4,480,1.046875e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-1__40,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,5.73,5.73e-4,480,1.19375e-4,cm2
Plot E,all,Plot E,2,June,2025-06-09,interval_end,1-1__41,Orbicella franksi,TRUE,TRUE,TRUE,FALSE,5.45,5.45e-4,480,1.1354166666666667e-4,cm2
